target-names,no-steps,concentration-required-mM,amount-required-uL,batch-tag,reactant-1-1,reactant-2-1,reaction-product-smiles-1,reaction-name-1,reaction-recipe-1,reaction-groupby-column-1,reactant-3-1
C141599,1,,,,COC(=O)c1cc(C)ncc1Br,CNN,COC(=O)c1cc(C)ncc1N(C)N,N-nucleophilic_aromatic_substitution,,,
C193943,1,,,,Cc1cccc(Br)c1,CC(C)B1OC(C)(C)C(C)(C)O1,Cc1cccc(C(C)C)c1,Sp3-sp2_Suzuki_coupling,,,
C204781,1,,,,NCc1cocn1,Cn1nc(C(=O)O)c2ccccc21,Cn1nc(C(=O)NCc2cocn2)c2ccccc21,Amidation,,,
C107,1,,,,NCCc1cocn1,Cn1nc(C(=O)O)c2ccccc21,Cn1nc(C(=O)NCCc2cocn2)c2ccccc21,Amidation,,,
C205067,1,,,,NCC1Cc2ccccc2CN1,Cn1nc(C(=O)O)c2cc(F)ccc21,Cn1nc(C(=O)NCC2Cc3ccccc3CN2)c2cc(F)ccc21,Amidation,,,
C205775,1,,,,Cn1nc(C(=O)O)c2cc(F)ccc21,NCCn1cncn1,Cn1nc(C(=O)NCCn2cncn2)c2cc(F)ccc21,Amidation,,,
C209837,1,,,,CC1CCC(C(N)=O)CN1,Cn1cc2c(CC(=O)O)cccc2n1,CC1CCC(C(N)=O)CN1C(=O)Cc1cccc2nn(C)cc12,Amidation,,,
C266892,1,,,,NCCc1cocn1,Cc1ccccc1C(=O)O,Cc1ccccc1C(=O)NCCc1cocn1,Amidation,,,
C264727,1,,,,Cn1nc(C(=O)O)c2cc(F)ccc21,Cn1cnc(CCN)c1,Cn1cnc(CCNC(=O)c2nn(C)c3ccc(F)cc23)c1,Amidation,,,
C176894,1,,,,NC(=O)C1CCCNC1,COc1ccc(Br)cc1C(=O)C(=O)O,COc1ccc(Br)cc1C(=O)C(=O)N1CCCC(C(N)=O)C1,Amidation,,,
C195109,1,,,,CC(=O)O,NC(=O)NC1CCNC1,CC(=O)N1CCC(NC(N)=O)C1,Amidation,,,
C50543,1,,,,NCCCNc1ncccn1,N#CC1CCNCC1,N#CC1CCN(C(=O)NCCCNc2ncccn2)CC1,Formation_of_urea_from_two_amines,,,
C125028,1,,,,O=S(=O)(Cl)CCc1cnoc1,CC(CN)Cn1cc(C(F)(F)F)cn1,CC(CNS(=O)(=O)CCc1cnoc1)Cn1cc(C(F)(F)F)cn1,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,
C55900,1,,,,NCCc1c[nH]cn1,CN(C)C(=O)N1CCC(C(=O)O)CC1,CN(C)C(=O)N1CCC(C(=O)NCCc2c[nH]cn2)CC1,Amidation,,,
C53753,1,,,,C1CCN(C2CCNC2)CC1,O=C(O)COc1ccccc1,O=C(COc1ccccc1)N1CCC(N2CCCCC2)C1,Amidation,,,
C55108,1,,,,O=C(O)CCCN1CCCCC1,CN(C)C(=O)Cc1cccc(N)c1,CN(C)C(=O)Cc1cccc(NC(=O)CCCN2CCCCC2)c1,Amidation,,,
C52055,1,,,,O=C(O)CCc1cccnc1,CC1CC2CCC(C1)N2,CC1CC2CCC(C1)N2C(=O)CCc1cccnc1,Amidation,,,
C48060,1,,,,Clc1nc(-c2cccnc2)cs1,CC(=O)NC(C)C1CCNCC1,CC(=O)NC(C)C1CCN(c2nc(-c3cccnc3)cs2)CC1,N-nucleophilic_aromatic_substitution,,,
C52315,1,,,,C1CCN(C2CCNC2)C1,O=C(O)C(O)C1CCCCC1,O=C(C(O)C1CCCCC1)N1CCC(N2CCCC2)C1,Amidation,,,
C114736,1,,,,NCC1CCCN1CCCO,CC(C(=O)O)N1CCCCC1=O,CC(C(=O)NCC1CCCN1CCCO)N1CCCCC1=O,Amidation,,,
C47019,1,,,,NCC(O)CN1CCCCC1,CCCN1CCCC(C(=O)O)C1,CCCN1CCCC(C(=O)NCC(O)CN2CCCCC2)C1,Amidation,,,
C51690,1,,,,O=C(O)C1CCCNC1,CC(N)C1CC1C,CC1CC1C(C)NC(=O)C1CCCNC1,Amidation,,,
C75387,1,,,,O=C(O)c1ccc2c(c1)CCN2,CC(N)c1ncccc1Cl,CC(NC(=O)c1ccc2c(c1)CCN2)c1ncccc1Cl,Amidation,,,
C51476,1,,,,Nc1cccnc1N1CCCCC1,CC(N)c1ncco1,CC(NC(=O)Nc1cccnc1N1CCCCC1)c1ncco1,Formation_of_urea_from_two_amines,,,
C53713,1,,,,CCC(=O)N1CCCNCC1,O=C(O)CCN1CCOCC1,CCC(=O)N1CCCN(C(=O)CCN2CCOCC2)CC1,Amidation,,,
C13618,1,,,,CC1Cc2cnccc2N1,CC(Sc1ccccn1)C(=O)O,CC(Sc1ccccn1)C(=O)N1c2ccncc2CC1C,Amidation,,,
C53762,1,,,,NCCN1CCCCC1,CC(C)OC(=O)N1CCCC1C(=O)O,CC(C)OC(=O)N1CCCC1C(=O)NCCN1CCCCC1,Amidation,,,
C45975,1,,,,O=S(=O)(C1CCCNC1)N1CCc2ccccc21,CC(C)(C#N)C(=O)O,CC(C)(C#N)C(=O)N1CCCC(S(=O)(=O)N2CCc3ccccc32)C1,Amidation,,,
C57322,1,,,,O=C(O)CCC1CCCNC1,NCc1ccc(NC(N)=O)cc1,NC(=O)Nc1ccc(CNC(=O)CCC2CCCNC2)cc1,Amidation,,,
C61947,1,,,,O=C(O)CCc1n[nH]c2ccccc12,Cc1nnc2n1CC(N)CC2,Cc1nnc2n1CC(NC(=O)CCc1n[nH]c3ccccc13)CC2,Amidation,,,
C47635,1,,,,CCOC(=O)c1nnc(C2CCNCC2)s1,CC(C)NC1CCNCC1,CC(C)N(C(=O)c1nnc(C2CCNCC2)s1)C1CCNCC1,Ester_amidation,,,
C45979,1,,,,O=S(=O)(C1CCCNC1)N1CCc2ccccc21,CC(F)(F)CO,CC(F)(F)CN1CCCC(S(=O)(=O)N2CCc3ccccc32)C1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C65382,1,,,,O=C(O)c1cccnc1-n1cccn1,NCCN1CCOCC1=O,O=C(NCCN1CCOCC1=O)c1cccnc1-n1cccn1,Amidation,,,
C51536,1,,,,NCCNC(=O)c1ccn[nH]1,CCON1CCC(CC(=O)O)CC1,CCON1CCC(CC(=O)NCCNC(=O)c2ccn[nH]2)CC1,Amidation,,,
C65392,1,,,,O=C(O)c1ccnc(-n2cccn2)c1,NCCC1CC=CC1,O=C(NCCC1CC=CC1)c1ccnc(-n2cccn2)c1,Amidation,,,
C47082,1,,,,OCc1nc2ccc(Br)cc2s1,CC(CCN)N1CCCCC1,CC(CCNCc1nc2ccc(Br)cc2s1)N1CCCCC1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C50851,1,,,,O=C(O)CCc1n[nH]c2ccccc12,CC(C)(C)OC1CCCNC1,CC(C)(C)OC1CCCN(C(=O)CCc2n[nH]c3ccccc23)C1,Amidation,,,
C16361,1,,,,O=C(O)c1ccnc(-n2ccnc2)c1,NCCc1cc[nH]n1,O=C(NCCc1cc[nH]n1)c1ccnc(-n2ccnc2)c1,Amidation,,,
C76574,1,,,,O=S(=O)(Cl)c1cnc2cccnn12,COc1cnccc1CN,COc1cnccc1CNS(=O)(=O)c1cnc2cccnn12,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,
C76291,1,,,,O=C(O)CC(C(F)F)n1ccnc1,CCS(=O)(=O)N1CC(CN)C1,CCS(=O)(=O)N1CC(CNC(=O)CC(C(F)F)n2ccnc2)C1,Amidation,,,
C79400,1,,,,O=C(O)c1c[nH]c2ccccc12,CC(N)C1(C)CC1,CC(NC(=O)c1c[nH]c2ccccc12)C1(C)CC1,Amidation,,,
C50246,1,,,,CCNC(=O)C1CCNCC1,CNCc1cn[nH]c1,CCNC(=O)C1CCN(C(=O)N(C)Cc2cn[nH]c2)CC1,Formation_of_urea_from_two_amines,,,
C48099,1,,,,O=C(O)c1cnc2cccnn12,NCC1CCCNC1,O=C(NCC1CCCNC1)c1cnc2cccnn12,Amidation,,,
C47038,1,,,,CNCC1CCCNC1,CN(CC(=O)O)c1nc2ccccc2s1,CN(CC1CCCNC1)C(=O)CN(C)c1nc2ccccc2s1,Amidation,,,
C62872,1,,,,c1cnc(N2CCCNCC2)nc1,O=C(O)C1CCc2nncn2C1,O=C(C1CCc2nncn2C1)N1CCCN(c2ncccn2)CC1,Amidation,,,
C46503,1,,,,Cc1cc(N)ccn1,BrCC1CCCNC1,Cc1cc(NCC2CCCNC2)ccn1,Amine_alkylation,,,
C97404,1,,,,CC=O,OB(O)c1c[nH]cn1,CC(NCCn1ncc2ccccc21)c1c[nH]cn1,Petasis-borono_Mannich_reaction,,,NCCn1ncc2ccccc21
C78261,1,,,,O=C=NCc1ccc2c(c1)OCO2,NCc1ccc(N2CCCC2=O)cc1,O=C(NCc1ccc(N2CCCC2=O)cc1)NCc1ccc2c(c1)OCO2,Isocyanate_to_urea,,,
C78532,1,,,,CC(CC(=O)O)N1CCc2ccccc21,CC(C)COC1CNC1,CC(C)COC1CN(C(=O)CC(C)N2CCc3ccccc32)C1,Amidation,,,
C43009,1,,,,NS(=O)(=O)C1CNC1,CC(S)C(=O)O,CC(S)C(=O)N1CC(S(N)(=O)=O)C1,Amidation,,,
C45769,1,,,,NC1CCCNC1,Brc1ccc2c(c1)NCC2,O=C(NC1CCCNC1)N1CCc2ccc(Br)cc21,Formation_of_urea_from_two_amines,,,
C48114,1,,,,CC(CCN)N1CCCCC1,COc1ccc2ncc(C(=O)O)n2n1,COc1ccc2ncc(C(=O)NCCC(C)N3CCCCC3)n2n1,Amidation,,,
C50224,1,,,,CCNC(=O)C1CCNCC1,OC1CC=CC1,CCNC(=O)C1CCN(C2CC=CC2)CC1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C55828,1,,,,NCC1(N2CCCCC2)CCOCC1,CCC(NC(C)C)C(=O)O,CCC(NC(C)C)C(=O)NCC1(N2CCCCC2)CCOCC1,Amidation,,,
C128372,1,,,,c1ccc2c(c1)CNCC2n1cccn1,O=C1NCCN1CCCl,O=C1NCCN1CCN1Cc2ccccc2C(n2cccn2)C1,Amine_alkylation,,,
C68883,1,,,,O=Cc1n[nH]c2ccccc12,CC(C)NCc1cccnc1,CC(C)N(Cc1cccnc1)Cc1n[nH]c2ccccc12,Reductive_amination,,,
C124499,1,,,,COCC(C)N,CCSc1cc(C(=O)O)ccn1,CCSc1cc(C(=O)NC(C)COC)ccn1,Amidation,,,
C96564,1,,,,O=C(O)c1ccc2c(c1)CCN2,CCN1CCCC(N)C1=O,CCN1CCCC(NC(=O)c2ccc3c(c2)CCN3)C1=O,Amidation,,,
C50577,1,,,,CC(=O)NC(C)C1CCNCC1,O=C(O)Cc1cncnc1,CC(=O)NC(C)C1CCN(C(=O)Cc2cncnc2)CC1,Amidation,,,
C72837,1,,,,O=Cc1cncnc1,Nc1ccnc(OCC(F)(F)C(F)F)c1,FC(F)C(F)(F)COc1cc(NCc2cncnc2)ccn1,Reductive_amination,,,
C59001,1,,,,c1coc(C2CCNCC2)n1,O=[N+]([O-])c1c(Br)ccc2ncccc12,O=[N+]([O-])c1c(N2CCC(c3ncco3)CC2)ccc2ncccc12,N-nucleophilic_aromatic_substitution,,,
C53746,1,,,,C1CCN(C2CCNC2)CC1,CCS(=O)(=O)CCCN,CCS(=O)(=O)CCCNC(=O)N1CCC(N2CCCCC2)C1,Formation_of_urea_from_two_amines,,,
C46563,1,,,,C1CNCC(C2CCCNC2)C1,O=C(O)CCC1CCCC1,O=C(CCC1CCCC1)N1CCCC(C2CCCNC2)C1,Amidation,,,
C45999,1,,,,O=C(O)c1ccc2c(c1)CCN2,NCC1CCN(C2CCOCC2)CC1,O=C(NCC1CCN(C2CCOCC2)CC1)c1ccc2c(c1)CCN2,Amidation,,,
C63643,1,,,,Nc1ncccc1C(F)(F)F,NCCCn1cccn1,O=C(NCCCn1cccn1)Nc1ncccc1C(F)(F)F,Formation_of_urea_from_two_amines,,,
C49166,1,,,,CNC(=O)CC1CCNCC1,CNCc1ccoc1,CNC(=O)CC1CCN(C(=O)N(C)Cc2ccoc2)CC1,Formation_of_urea_from_two_amines,,,
C65117,1,,,,CNc1ccncc1,CNCC1CCCS1(=O)=O,CN(CC1CCCS1(=O)=O)C(=O)N(C)c1ccncc1,Formation_of_urea_from_two_amines,,,
C46587,1,,,,O=C(O)CCC1CCCNC1,CC1COCCN1,CC1COCCN1C(=O)CCC1CCCNC1,Amidation,,,
C13655,1,,,,CC(Sc1ccccn1)C(=O)O,C1CC12CNOC2,CC(Sc1ccccn1)C(=O)N1CC2(CC2)CO1,Amidation,,,
C51495,1,,,,NCc1cnco1,Clc1nc2ccccc2nc1N1CCCCC1,c1ccc2nc(N3CCCCC3)c(NCc3cnco3)nc2c1,N-nucleophilic_aromatic_substitution,,,
C57140,1,,,,O=C(O)CCC1CCCNC1,CCc1nnc2n1CC(N)CC2,CCc1nnc2n1CC(NC(=O)CCC1CCCNC1)CC2,Amidation,,,
C51268,1,,,,BrC1CCCNC1,NCc1ccc[nH]c1=O,O=c1[nH]cccc1CNS(=O)(=O)C1CCCNC1,Formation_of_sulfonamide_from_halide_-_Shavnya_reaction,,,
C48106,1,,,,NCCCCCN1CCCCC1,Cc1cn2nc(Br)ccc2n1,Cc1cn2nc(NCCCCCN3CCCCC3)ccc2n1,N-nucleophilic_aromatic_substitution,,,
C60642,1,,,,O=C(O)c1ccncn1,CC(N)CCc1ccccn1,CC(CCc1ccccn1)NC(=O)c1ccncn1,Amidation,,,
C97354,1,,,,CN(C)C(=O)Cn1cc(N)cn1,C=C(Cn1ccnc1)C(=O)O,C=C(Cn1ccnc1)C(=O)Nc1cnn(CC(=O)N(C)C)c1,Amidation,,,
C46492,1,,,,NCC1CCCNC1,O=C(O)CCc1nc(-c2ccccn2)no1,O=C(CCc1nc(-c2ccccn2)no1)NCC1CCCNC1,Amidation,,,
C46960,1,,,,Cc1ccc(N)nc1,CC(CN)c1ccncc1,Cc1ccc(NC(=O)NCC(C)c2ccncc2)nc1,Formation_of_urea_from_two_amines,,,
C48055,1,,,,CC(=O)NC(C)C1CCNCC1,NCCc1cccnc1,CC(=O)NC(C)C1CCN(C(=O)NCCc2cccnc2)CC1,Formation_of_urea_from_two_amines,,,
C48630,1,,,,COC(=O)Cc1cccc(N)n1,CCC(N)c1cccnc1,CCC(NC(=O)Nc1cccc(CC(=O)OC)n1)c1cccnc1,Formation_of_urea_from_two_amines,,,
C119723,1,,,,O=C(CO)N1CCC1,Nc1cccc2c1CCN2C(=O)C(F)(F)F,O=C(CNc1cccc2c1CCN2C(=O)C(F)(F)F)N1CCC1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C66135,1,,,,O=C=Nc1cccnc1,CCCc1ncc(CN)o1,CCCc1ncc(CNC(=O)Nc2cccnc2)o1,Isocyanate_to_urea,,,
C64811,1,,,,Nc1ccc(N2CCCCC2)cn1,COC(=O)c1ccc2c(c1)CCN2,O=C(Nc1ccc(N2CCCCC2)cn1)c1ccc2c(c1)CCN2,Ester_amidation,,,
C52375,1,,,,C1CC(N2CCNCC2)CCN1,BrCCCOCC1CCCCO1,C1CCC(COCCCN2CCC(N3CCNCC3)CC2)OC1,Amine_alkylation,,,
C104894,1,,,,c1cc(C2CCNC2)on1,O=C(O)COC1CCC1,O=C(COC1CCC1)N1CCC(c2ccno2)C1,Amidation,,,
C53750,1,,,,C1CCN(C2CCNC2)CC1,O=C(O)C(O)c1ccccc1,O=C(C(O)c1ccccc1)N1CCC(N2CCCCC2)C1,Amidation,,,
C52408,1,,,,Nc1cc(-c2cccnc2)n[nH]1,CC(CBr)c1ccccc1,CC(CS(=O)(=O)Nc1cc(-c2cccnc2)n[nH]1)c1ccccc1,Formation_of_sulfonamide_from_halide_-_Shavnya_reaction,,,
C51256,1,,,,BrCC1CCCNC1,O=c1cccc(Br)[nH]1,O=c1cccc(Br)n1CC1CCCNC1,Amine_alkylation,,,
C104497,1,,,,CC(O)c1ccncc1,CC(C)Cc1nnc2c(C(=O)O)cccn12,CC(C)Cc1nnc2c(C(=O)OC(C)c3ccncc3)cccn12,Steglich_esterification,,,
C47021,1,,,,O=C(O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,COCC(C)O,COCC(C)OC(=O)C1CCN(S(=O)(=O)N2CCCCC2)CC1,Steglich_esterification,,,
C59004,1,,,,c1coc(C2CCNCC2)n1,O=C(O)C(F)(F)C1CC1,O=C(N1CCC(c2ncco2)CC1)C(F)(F)C1CC1,Amidation,,,
C27143,1,,,,NCCCOC1CCOC1,Clc1ccnc(N2CCCCC2)n1,c1cc(NCCCOC2CCOC2)nc(N2CCCCC2)n1,N-nucleophilic_aromatic_substitution,,,
C74188,1,,,,c1cc(C2CCNC2)on1,O=C(O)c1ccc2cn[nH]c2c1,O=C(c1ccc2cn[nH]c2c1)N1CCC(c2ccno2)C1,Amidation,,,
C55819,1,,,,SCCN1CCCCC1,ClCc1nnc(C2CCOCC2)o1,C1CCN(CCSCc2nnc(C3CCOCC3)o2)CC1,Nucleophilic_substitution_with_thiol,,,
C65008,1,,,,CC(Sc1ncccc1C(=O)O)C(=O)N1CCCC1,CC(N)CO,CC(CO)NC(=O)c1cccnc1SC(C)C(=O)N1CCCC1,Amidation,,,
C106545,1,,,,NCCN1CCc2ccccc21,CNCc1nccn1C,CN(Cc1nccn1C)C(=O)NCCN1CCc2ccccc21,Formation_of_urea_from_two_amines,,,
C124015,1,,,,O=C(O)C1CCNc2ccccc21,CC(C)(N)C1CCNCC1,CC(C)(NC(=O)C1CCNc2ccccc21)C1CCNCC1,Amidation,,,
C49748,1,,,,CC(C)(C(=O)O)N1CCCCC1,CNCc1ccc2c(c1)CCO2,CN(Cc1ccc2c(c1)CCO2)C(=O)C(C)(C)N1CCCCC1,Amidation,,,
C52583,1,,,,CCC(N)C1CCCO1,C#Cc1cccc(N)n1,C#Cc1cccc(NC(=O)NC(CC)C2CCCO2)n1,Formation_of_urea_from_two_amines,,,
C55754,1,,,,O=C(O)COC1CCCNC1,NCC1CCCOC1,O=C(COC1CCCNC1)NCC1CCCOC1,Amidation,,,
C56319,1,,,,Nc1cccc(C2CC2)n1,BrCC1CCNC1,c1cc(NCC2CCNC2)nc(C2CC2)c1,Amine_alkylation,,,
C49767,1,,,,CC(C)(C(=O)O)N1CCCCC1,CNCc1ccc(C(C)C)cc1,CC(C)c1ccc(CN(C)C(=O)C(C)(C)N2CCCCC2)cc1,Amidation,,,
C54984,1,,,,OCCCNCc1ccccn1,CCN1N=C(C(=O)O)CC1=O,CCN1N=C(C(=O)N(CCCO)Cc2ccccn2)CC1=O,Amidation,,,
C47045,1,,,,NCC1CCCNC1,CC(N)c1ccc2ncsc2c1,CC(NC(=O)NCC1CCCNC1)c1ccc2ncsc2c1,Formation_of_urea_from_two_amines,,,
C50555,1,,,,CC(=O)NC(C)C1CCNCC1,O=C(O)C(F)(F)c1ncccn1,CC(=O)NC(C)C1CCN(C(=O)C(F)(F)c2ncccn2)CC1,Amidation,,,
C124674,1,,,,NCc1ccc(-c2ccn[nH]2)cc1,NCCN1CCNC1=O,O=C(NCCN1CCNC1=O)NCc1ccc(-c2ccn[nH]2)cc1,Formation_of_urea_from_two_amines,,,
C124752,1,,,,O=C(O)CCCN1CCCCC1,c1ccc(C2CCN2)cc1,O=C(CCCN1CCCCC1)N1CCC1c1ccccc1,Amidation,,,
C46519,1,,,,Cc1cccc(N)n1,CC(CN)N1CCCCC1,Cc1cccc(NC(=O)NCC(C)N2CCCCC2)n1,Formation_of_urea_from_two_amines,,,
C46525,1,,,,CC(CN)N1CCCCC1,Nc1cc(C(F)F)ccn1,CC(CNC(=O)Nc1cc(C(F)F)ccn1)N1CCCCC1,Formation_of_urea_from_two_amines,,,
C45746,1,,,,O=c1c2ccccc2nc(S)n1-c1ccccc1,CC(Cl)C(=O)N1CCCCC1,CC(Sc1nc2ccccc2c(=O)n1-c1ccccc1)C(=O)N1CCCCC1,Nucleophilic_substitution_with_thiol,,,
C63895,1,,,,NCc1cnco1,OB(O)c1ccncc1F,Fc1cnccc1NCc1cnco1,Chan-Lam_coupling_(amination),,,
C49222,1,,,,NC1CCN(CC2CCCO2)CC1,COCC(C)CN=C=O,COCC(C)CNC(=O)NC1CCN(CC2CCCO2)CC1,Isocyanate_to_urea,,,
C124652,1,,,,CCN(CC)C(=O)c1cccc(N)c1,CC(C(=O)O)N1CCc2ccccc21,CCN(CC)C(=O)c1cccc(NC(=O)C(C)N2CCc3ccccc32)c1,Amidation,,,
C2619,1,,,,CC(C)(C)OC(=O)N1CCCC(C2CCCNC2)C1,,C1CNCC(C2CCCNC2)C1,N-Boc_deprotection,,,
C65365,1,,,,COC(=O)c1coc(CCl)n1,CNCc1cc[nH]n1,COC(=O)c1coc(CN(C)Cc2cc[nH]n2)n1,Amine_alkylation,,,
C48069,1,,,,CN1CCC(CCN)CC1,CC(=CC(=O)O)c1cccnc1,CC(=CC(=O)NCCC1CCN(C)CC1)c1cccnc1,Amidation,,,
C62954,1,,,,CNCc1ccc(C)cc1,CC(C)(C(=O)O)C1CCNCC1,Cc1ccc(CN(C)C(=O)C(C)(C)C2CCNCC2)cc1,Amidation,,,
C47626,1,,,,CC(=O)NC(C)C1CCNCC1,CCOC(=O)C(C#N)C1CCNCC1,CC(=O)NC(C)C1CCN(C(=O)C(C#N)C2CCNCC2)CC1,Ester_amidation,,,
C60696,1,,,,O=S(=O)(Cl)c1cn[nH]c1,CCNS(=O)(=O)c1ccc2c(c1)NCC2,CCNS(=O)(=O)c1ccc2c(c1)N(S(=O)(=O)c1cn[nH]c1)CC2,Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),,,
C48075,1,,,,c1cncc(CC2CCNCC2)c1,CON=CC(=O)O,CON=CC(=O)N1CCC(Cc2cccnc2)CC1,Amidation,,,
C54541,1,,,,O=C1CCCNC1,CNCC1CCOC1,CN(CC1CCOC1)C1CCCNC1,Reductive_amination,,,
C69436,1,,,,CC(=O)NC(C)C1CCNCC1,NCCc1ccccn1,CC(=O)NC(C)C1CCN(C(=O)NCCc2ccccn2)CC1,Formation_of_urea_from_two_amines,,,
C7530,1,,,,Ic1cccnc1,CC1(C)OB(C2CCCNC2)OC1(C)C,c1cncc(C2CCCNC2)c1,Sp3-sp2_Suzuki_coupling,,,
C9170,1,,,,O=C(O)C(F)C1CCNCC1,NC1CCC(N2CCCC2=O)CC1,O=C(NC1CCC(N2CCCC2=O)CC1)C(F)C1CCNCC1,Amidation,,,
C76437,1,,,,O=C(O)c1ccccc1N1CCCC1=O,NCC1CCCS1(=O)=O,O=C(NCC1CCCS1(=O)=O)c1ccccc1N1CCCC1=O,Amidation,,,
C45718,1,,,,O=C(O)c1ccnn1C1CCCC1,O=C(NCCO)N1CCCCC1,O=C(OCCNC(=O)N1CCCCC1)c1ccnn1C1CCCC1,Steglich_esterification,,,
C59983,1,,,,CN1CCCC(C(=O)O)C1=O,CCC(C)(N)c1ncccn1,CCC(C)(NC(=O)C1CCCN(C)C1=O)c1ncccn1,Amidation,,,
C47143,1,,,,O=C1NCCC1CCO,CCOC(=O)NC1CCCNC1,CCOC(=O)NC1CCCN(CCC2CCNC2=O)C1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C51171,1,,,,BrCC1CCCNC1,CC(N)c1nnc2ccccn12,CC(NS(=O)(=O)CC1CCCNC1)c1nnc2ccccn12,Formation_of_sulfonamide_from_halide_-_Shavnya_reaction,,,
C17161,1,,,,c1cncc(C2CCNCC2)c1,Cc1cn2nc(Br)ccc2n1,Cc1cn2nc(N3CCC(c4cccnc4)CC3)ccc2n1,N-nucleophilic_aromatic_substitution,,,
C45943,1,,,,Clc1ccnc(N2CCCCC2)n1,Sc1ccccn1,c1ccc(Sc2ccnc(N3CCCCC3)n2)nc1,S-nucleophilic_aromatic_substitution,,,
C95588,1,,,,CN(C)C(CN)c1cccnc1,C=CCN1CC(O)CCC1=O,C=CCN1CC(NCC(c2cccnc2)N(C)C)CCC1=O,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C47450,1,,,,CCC(C)NC(=O)CN1CCNCC1,O=C(CO)N1CCCCC1,CCC(C)NC(=O)CN1CCN(CC(=O)N2CCCCC2)CC1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C72495,1,,,,NCCc1cocn1,O=C(O)c1ccnc(OCC(F)(F)F)c1,O=C(NCCc1cocn1)c1ccnc(OCC(F)(F)F)c1,Amidation,,,
C52333,1,,,,CC(=O)NC(C)C1CCNCC1,OCCCN1CCNCC1,CC(=O)NC(C)C1CCN(CCCN2CCNCC2)CC1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
C50277,1,,,,O=C(O)COC1CCCNC1,Nc1cnn(C2CCS(=O)(=O)C2)c1,O=C(COC1CCCNC1)Nc1cnn(C2CCS(=O)(=O)C2)c1,Amidation,,,
C55076,1,,,,CN(C)C(=O)CN1CCCNCC1,OCCCN1CCCCC1,CN(C)C(=O)CN1CCCN(CCCN2CCCCC2)CC1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,
